0.173990929	1
0.533990929	2
0.906009070	3
1.277006802	1
1.625011337	2
1.973990929	3
2.321995464	1
2.670000000	2
3.052993197	3
3.437006802	1
3.808004535	2
4.190997732	3
4.573990929	1
4.946009070	2
5.317006802	3
5.711995464	1
6.107006802	2
6.501995464	3
6.884988662	1
7.256009070	2
7.628004535	3
8.010997732	1
8.393990929	2
8.789002267	3
9.182993197	1
9.578004535	2
9.960997732	3
10.356009070	1
10.750997732	2
11.146009070	3
11.529002267	1
11.922993197	2
12.294988662	3
12.678004535	1
13.072993197	2
13.456009070	3
13.839002267	1
14.233990929	2
14.617006802	3
15.011995464	1
15.406009070	2
15.800997732	3
16.183990929	1
16.567006802	2
16.950997732	3
17.333990929	1
17.728004535	2
18.122993197	3
18.518004535	1
18.912993197	2
19.307006802	3
19.701995464	1
20.097006802	2
20.502993197	3
20.898004535	1
21.280997732	2
21.663990929	3
22.059002267	1
22.441995464	2
22.824988662	3
23.208004535	1
23.602993197	2
23.998004535	3
24.416009070	1
24.821995464	2
25.228004535	3
25.622993197	4
26.018004535	1
26.412993197	2
26.819002267	3
27.237006802	4
27.642993197	1
28.038004535	2
28.432993197	3
28.839002267	1
29.221995464	2
29.617006802	3
30.000000000	1
30.394988662	2
30.790000000	3
31.183990929	1
31.579002267	2
31.950997732	3
32.344988662	1
32.740000000	2
33.146009070	3
33.552993197	1
33.948004535	2
34.341995464	3
34.749002267	1
35.142993197	2
35.538004535	3
35.932993197	1
36.328004535	2
36.710997732	3
37.093990929	1
37.477006802	2
37.871995464	3
38.266009070	1
38.660997732	2
39.056009070	3
39.450997732	1
39.833990929	2
40.217006802	3
40.611995464	1
41.006009070	2
41.390000000	3
41.783990929	1
42.179002267	2
42.573990929	3
42.969002267	1
43.351995464	2
43.746009070	3
44.152993197	1
44.536009070	2
44.930997732	3
45.313990929	1
45.697006802	2
46.080000000	3
46.475011337	1
46.869002267	2
47.276009070	3
47.681995464	1
48.077006802	2
48.471995464	3
48.866009070	1
49.260997732	2
49.667006802	3
50.061995464	1
50.445011337	2
50.828004535	3
51.222993197	1
51.630000000	2
52.023990929	3
52.430997732	1
52.825011337	2
53.231995464	3
53.626009070	1
54.032993197	2
54.439002267	3
54.846009070	4
55.262993197	1
55.680997732	2
56.076009070	3
56.482993197	4
56.889002267	1
57.307006802	2
57.712993197	3
58.108004535	1
58.502993197	2
58.897006802	3
59.269002267	1
59.629002267	2
60.034988662	3
60.452993197	1
60.848004535	2
61.289002267	3
61.670997732	1
62.320997732	2
62.929002267	3
63.493990929	4
64.078004535	1
64.715011337	2
65.333990929	3
65.913990929	4
66.487006802	1
67.099002267	2
67.691995464	3
68.275011337	4
68.848004535	1
