0.327006802	1
1.149002267	2
1.918004535	3
2.693990929	4
3.477006802	1
4.260997732	2
5.031995464	3
5.804988662	4
6.580997732	1
7.360997732	2
8.127006802	3
8.892993197	4
9.660000000	1
10.449002267	2
11.251995464	1
12.062993197	2
12.850997732	3
13.641995464	4
14.430997732	1
15.220997732	2
15.981995464	3
16.741995464	4
17.498004535	1
18.273990929	2
19.049002267	3
19.852993197	4
20.663990929	1
21.478004535	2
22.250997732	3
23.022993197	4
23.790000000	1
24.578004535	2
25.350997732	3
26.121995464	4
26.860000000	1
27.620000000	2
28.391995464	1
29.187006802	2
29.948004535	3
30.720000000	4
31.487006802	1
32.276009070	2
33.040000000	3
33.820000000	4
34.581995464	1
35.363990929	2
36.123990929	3
36.908004535	4
37.677006802	1
38.463990929	2
39.218004535	3
39.996009070	4
40.763990929	1
41.551995464	2
42.301995464	3
43.072993197	4
43.829002267	1
44.617006802	2
45.379002267	3
46.160997732	4
46.913990929	1
47.693990929	2
48.452993197	3
49.250000000	4
50.024988662	1
50.828004535	2
51.598004535	3
52.396009070	4
53.168004535	1
53.962993197	2
54.711995464	3
55.483990929	4
56.230000000	1
57.017006802	2
57.777006802	1
58.571995464	2
59.332993197	3
60.128004535	4
60.893990929	1
61.695011337	2
62.457006802	3
63.250997732	4
64.010997732	1
64.807006802	2
65.561995464	3
66.350997732	4
67.101995464	1
67.894988662	2
68.656009070	3
69.461995464	4
70.237006802	1
71.064988662	2
71.863990929	3
72.701995464	4
73.481995464	1
74.291995464	2
75.059002267	3
75.870997732	4
76.642993197	1
77.450000000	2
78.201995464	3
79.006009070	4
79.788004535	1
80.620000000	2
81.391995464	3
82.210000000	4
82.993990929	1
83.823990929	2
84.590000000	3
85.390997732	4
86.142993197	1
86.947006802	2
87.710000000	1
88.526009070	2
89.290997732	3
90.105011337	4
90.869002267	1
91.683990929	2
92.447006802	3
93.262993197	4
94.027006802	1
94.841995464	2
95.598004535	3
96.409002267	4
97.171995464	1
97.988004535	2
98.742993197	3
99.567006802	4
100.360000000	1
101.216009070	2
101.999002267	3
102.830000000	4
103.605011337	1
104.442993197	2
105.221995464	3
106.046009070	4
106.789002267	1
107.590000000	2
108.347006802	3
109.180000000	4
109.958004535	1
110.806009070	2
111.597006802	3
112.453990929	4
113.243990929	1
114.090997732	2
114.866009070	3
115.692993197	4
116.443990929	1
117.260997732	2
118.020000000	1
118.850997732	2
119.614988662	3
120.441995464	4
121.198004535	1
122.020997732	2
122.775011337	3
123.600000000	4
124.353990929	1
125.179002267	2
125.932993197	3
126.758004535	4
127.507006802	1
128.324988662	2
129.068004535	3
129.880997732	4
130.620000000	1
131.437006802	2
132.187006802	1
133.014988662	2
133.768004535	3
134.593990929	4
135.346009070	1
136.172993197	2
136.923990929	3
137.751995464	4
138.503990929	1
139.330997732	2
140.071995464	3
140.887006802	4
141.621995464	1
142.442993197	2
143.190000000	1
144.021995464	2
144.770997732	3
145.600997732	4
146.346009070	1
147.168004535	2
147.901995464	3
148.723990929	4
149.477006802	1
150.326009070	2
151.094988662	3
154.708004535	1
155.507006802	2
156.280997732	3
157.028004535	4
157.813990929	1
158.546009070	2
159.320000000	3
160.060997732	4
160.854988662	1
161.590997732	2
162.333990929	3
163.130000000	4
163.870000000	1
164.626009070	2
165.448004535	3
166.190000000	4
166.969002267	1
167.738004535	2
168.487006802	3
169.239002267	4
170.019002267	1
170.784988662	2
171.572993197	3
172.342993197	4
173.110000000	1
174.009002267	2
