0.766009070	1
1.370000000	2
1.997006802	3
2.647006802	4
3.250997732	1
3.912993197	2
4.586009070	3
5.259002267	4
5.932993197	1
6.593990929	2
7.256009070	3
7.906009070	4
8.544988662	1
9.195011337	2
9.821995464	3
10.471995464	4
11.099002267	1
11.738004535	2
12.388004535	3
13.015011337	4
13.664988662	1
14.302993197	2
14.941995464	3
15.580997732	4
16.208004535	1
16.833990929	2
17.460997732	3
18.088004535	4
18.714988662	1
19.341995464	2
19.969002267	3
20.608004535	4
21.234988662	1
21.861995464	2
22.500000000	3
23.127006802	4
23.766009070	1
24.403990929	2
25.030997732	3
25.658004535	4
26.285011337	3
26.923990929	4
27.573990929	1
28.211995464	2
28.839002267	3
29.466009070	4
30.105011337	1
30.742993197	2
31.370000000	3
31.997006802	4
32.611995464	1
33.250997732	2
33.890000000	3
34.516009070	4
35.155011337	1
35.793990929	2
36.420000000	3
37.036009070	4
37.650997732	1
38.278004535	2
38.892993197	3
39.520000000	4
40.147006802	1
40.773990929	2
41.390000000	3
42.017006802	4
42.655011337	1
43.281995464	2
43.897006802	1
44.512993197	2
45.128004535	3
45.742993197	4
46.359002267	1
46.986009070	2
47.611995464	3
48.228004535	4
48.854988662	1
49.492993197	2
50.109002267	3
50.736009070	4
51.373990929	1
51.978004535	2
52.604988662	3
53.231995464	4
53.905011337	1
54.531995464	2
55.159002267	3
55.773990929	4
56.390000000	1
56.981995464	2
57.597006802	3
58.211995464	4
58.839002267	1
59.466009070	2
60.081995464	1
60.697006802	2
61.300997732	3
61.903990929	4
62.508004535	1
63.134988662	2
63.750000000	3
64.353990929	4
64.969002267	1
65.584988662	2
66.188004535	3
66.791995464	4
67.408004535	1
68.022993197	2
68.627006802	3
69.241995464	4
69.857006802	1
70.472993197	2
71.099002267	3
71.702993197	4
72.319002267	1
72.933990929	2
73.538004535	3
74.130000000	4
74.732993197	1
75.337006802	2
75.951995464	3
76.545011337	4
77.160000000	1
77.763990929	2
78.401995464	3
79.029002267	4
79.656009070	1
80.270997732	2
80.898004535	3
81.537006802	4
82.151995464	1
82.779002267	2
83.393990929	3
83.987006802	4
84.590000000	1
85.193990929	2
85.786009070	3
86.390000000	4
86.981995464	1
