0.418004535	2
0.881995464	3
1.440000000	1
1.939002267	2
2.426009070	3
2.901995464	4
3.390000000	1
3.900997732	2
4.389002267	3
4.888004535	1
5.340997732	2
5.804988662	3
6.280997732	4
6.757006802	1
7.232993197	2
7.731995464	3
8.230997732	4
8.730997732	1
9.230000000	2
9.718004535	3
10.205011337	4
10.703990929	1
11.203990929	2
11.702993197	3
12.190000000	4
12.690000000	1
13.200997732	2
13.700000000	3
14.199002267	4
14.710000000	1
15.209002267	2
15.720000000	3
16.219002267	4
16.718004535	1
17.218004535	2
17.704988662	3
18.192993197	4
18.691995464	1
19.190997732	2
19.690997732	3
20.178004535	4
20.677006802	1
21.177006802	2
21.676009070	3
22.175011337	4
22.686009070	1
23.184988662	2
23.696009070	3
24.195011337	4
24.682993197	1
25.193990929	2
25.692993197	3
26.180000000	4
26.680000000	1
27.179002267	2
27.667006802	3
28.153990929	4
28.652993197	1
29.152993197	2
29.651995464	3
30.139002267	4
30.639002267	1
31.138004535	2
31.626009070	3
32.125011337	4
32.611995464	1
33.111995464	2
33.610997732	3
34.110000000	4
34.609002267	1
35.097006802	2
35.585011337	3
36.083990929	4
36.594988662	1
37.093990929	2
37.580997732	3
38.069002267	4
38.557006802	1
39.068004535	2
39.567006802	3
40.066009070	4
40.553990929	1
41.030000000	2
41.517006802	3
42.017006802	1
42.527006802	2
43.038004535	3
43.526009070	4
44.024988662	1
44.523990929	2
45.022993197	3
45.522993197	4
46.021995464	1
46.520997732	2
47.009002267	3
47.508004535	4
47.996009070	1
48.494988662	2
48.993990929	3
49.492993197	4
49.992993197	1
50.502993197	2
51.002993197	3
51.501995464	4
52.000997732	1
52.500000000	2
53.000000000	3
53.499002267	4
53.998004535	1
54.497006802	2
54.996009070	3
55.483990929	4
55.960000000	1
56.448004535	2
56.947006802	3
57.446009070	4
57.945011337	1
58.456009070	2
58.967006802	3
59.466009070	4
59.977006802	1
60.488004535	2
60.987006802	3
61.486009070	4
61.986009070	1
62.484988662	2
62.971995464	3
63.460000000	4
63.959002267	1
64.470000000	2
64.969002267	3
65.469002267	4
65.968004535	1
66.467006802	2
66.966009070	3
67.466009070	4
67.965011337	1
68.463990929	2
68.951995464	3
69.450997732	4
69.938004535	1
70.426009070	2
70.913990929	3
71.412993197	4
71.911995464	1
72.410997732	2
72.910997732	3
73.398004535	4
73.898004535	1
74.385011337	2
74.872993197	3
75.360000000	4
75.836009070	1
76.300997732	2
76.765011337	3
77.240997732	4
77.729002267	1
78.204988662	2
78.669002267	3
79.144988662	4
79.632993197	1
80.131995464	2
80.620000000	3
81.119002267	4
81.603990929	1
82.090000000	2
82.588004535	3
83.060997732	4
83.559002267	1
84.064988662	2
84.561224489	3
85.054693877	4
85.524897959	1
86.000907029	2
86.465306122	3
86.970340136	4
87.457959183	1
87.899138321	2
88.331678004	3
88.840000000	4
89.339002267	1
89.826009070	2
90.326009070	3
90.801995464	4
91.278004535	1
91.765011337	2
92.263990929	3
92.751995464	4
93.240000000	1
93.727006802	2
94.215011337	3
94.690997732	4
95.167006802	1
95.655011337	2
96.153990929	3
96.652993197	4
97.151995464	1
97.650997732	2
98.150997732	3
98.650000000	4
99.160997732	1
99.660000000	2
100.159002267	3
100.647006802	4
101.146009070	1
101.644988662	2
102.132993197	3
102.620997732	4
103.108004535	1
103.619002267	2
104.118004535	3
104.618004535	4
105.117006802	1
105.628004535	2
106.138004535	3
106.638004535	4
107.125011337	1
107.623990929	2
108.123990929	3
108.610997732	4
109.099002267	1
109.587006802	2
110.073990929	3
110.561995464	4
111.049002267	1
111.549002267	2
112.036009070	3
112.534988662	4
113.022993197	1
113.521995464	2
114.021995464	3
114.520997732	4
115.008004535	1
115.508004535	2
116.007006802	3
116.506009070	4
117.004988662	1
117.492993197	2
117.969002267	3
118.480000000	4
118.990997732	1
119.500997732	2
120.000997732	3
120.488004535	4
120.988004535	1
121.487006802	2
121.986009070	3
122.461995464	4
122.950000000	1
123.426009070	2
123.901995464	3
124.378004535	4
124.853990929	1
125.330000000	2
125.806009070	3
126.281995464	4
126.769002267	1
127.269002267	2
127.756009070	3
128.243990929	4
128.730997732	1
129.230997732	2
129.730000000	3
130.218004535	4
130.693990929	1
131.170000000	2
131.633990929	3
132.121995464	4
132.609002267	1
133.097006802	2
133.596009070	3
134.107006802	4
134.593990929	1
135.104988662	2
135.604988662	3
136.115011337	4
136.615011337	1
137.113990929	2
137.625011337	3
138.111995464	4
138.622993197	1
139.121995464	2
139.621995464	3
140.109002267	4
140.608004535	1
141.108004535	2
141.607006802	3
142.093990929	4
142.593990929	1
143.092993197	2
143.591995464	3
144.080000000	4
144.579002267	1
145.078004535	2
145.589002267	3
146.088004535	4
146.588004535	1
147.087006802	2
147.586009070	3
148.073990929	4
148.572993197	1
149.071995464	2
149.570997732	3
150.059002267	4
150.547006802	1
151.046009070	2
151.544988662	3
152.043990929	4
152.542993197	1
153.053990929	2
153.553990929	3
154.052993197	4
154.551995464	1
155.062993197	2
155.561995464	3
156.050000000	4
156.549002267	1
157.037006802	2
157.523990929	3
158.022993197	4
158.510997732	1
158.999002267	2
159.486009070	3
159.985011337	4
160.485011337	1
160.983990929	2
161.482993197	3
161.981995464	4
162.470000000	1
162.969002267	2
163.457006802	3
163.943990929	4
164.431995464	1
164.920000000	2
165.407006802	3
165.907006802	4
166.406009070	1
166.892993197	2
167.392993197	3
167.891995464	4
168.390997732	1
168.890000000	2
169.390000000	3
169.877006802	4
170.365011337	1
170.863990929	2
171.351995464	3
171.839002267	4
172.338004535	1
172.826009070	2
