0.408004535	1
1.044988662	2
1.730997732	3
2.432993197	4
3.118004535	1
3.770997732	2
4.490000000	3
5.200997732	4
5.871995464	1
6.601995464	2
7.319002267	3
8.002993197	4
8.673990929	1
9.331995464	2
9.999002267	3
10.693877551	4
11.400997732	1
12.005011337	2
12.642993197	3
13.247006802	4
13.873990929	1
14.489002267	2
15.150997732	1
15.812993197	2
16.475011337	3
17.125011337	4
17.798004535	1
18.448004535	2
19.074988662	3
19.713990929	4
20.351995464	1
21.013990929	2
21.663990929	3
22.313990929	4
22.964988662	1
23.638004535	2
24.300000000	3
24.960997732	4
25.646009070	1
26.308004535	2
26.970000000	3
27.642993197	4
28.328004535	1
29.024988662	2
29.710000000	3
30.418004535	4
31.114988662	1
31.835011337	2
32.496009070	3
34.319002267	1
34.962993197	2
35.619002267	3
36.266009070	4
36.943990929	1
37.646009070	2
38.330000000	3
38.917006802	4
39.612993197	1
40.320997732	2
41.006009070	3
41.680000000	4
42.365011337	1
43.038004535	2
43.641995464	3
44.269002267	4
44.896009070	1
45.558004535	2
46.208004535	3
46.892993197	4
47.553990929	1
48.216009070	2
48.890000000	3
49.562993197	4
50.248004535	1
50.932993197	2
51.594988662	3
52.244988662	4
52.918004535	1
53.602993197	2
54.277006802	3
54.938004535	4
55.589002267	1
56.297006802	2
56.935011337	3
57.561995464	4
58.178004535	1
58.839002267	2
59.454988662	3
60.034988662	4
60.673990929	1
61.289002267	2
61.916009070	3
62.520000000	4
63.122993197	1
63.716009070	2
64.319002267	3
64.910997732	4
65.515011337	1
66.119002267	2
66.722993197	3
67.314988662	4
67.918004535	1
68.521995464	2
69.113990929	3
69.706009070	4
70.310000000	1
70.913990929	2
71.517006802	3
72.120997732	4
72.724988662	1
73.329002267	2
73.931995464	3
74.559002267	4
75.198004535	1
75.836009070	2
76.428004535	3
77.055011337	4
79.250000000	1
79.795011337	2
80.329002267	3
80.875011337	4
81.386009070	1
81.942993197	2
82.477006802	3
83.046009070	4
83.638004535	1
84.219002267	2
84.891995464	3
85.519002267	4
86.133990929	1
86.772993197	2
87.400000000	3
88.061995464	4
88.700000000	1
89.316009070	2
89.941995464	3
90.558004535	4
91.196009070	1
91.811995464	2
92.472993197	3
93.170000000	4
93.809002267	1
94.423990929	2
95.028004535	3
95.642993197	4
96.258004535	1
96.873990929	2
97.500997732	3
98.116009070	4
98.720000000	1
