0.394739229	1
1.114557823	2
2.125056689	3
3.041814058	4
3.914557823	1
4.818140589	2
5.709659863	3
6.606077097	4
7.483537414	1
8.394013605	2
9.260272108	3
10.147120181	4
11.013083900	1
11.900226757	2
12.764058956	3
13.664943310	4
14.515759637	1
15.418049886	2
16.295328798	3
17.182766439	4
18.064013605	1
18.970702947	2
19.844126984	3
20.758639455	4
21.627573696	1
22.523356009	2
23.399478458	3
24.288072562	4
25.183582766	1
26.064399092	2
26.957233560	1
27.863945578	2
28.763174603	3
29.651882086	4
30.521609977	1
31.393378684	2
32.268730158	3
33.146485260	4
34.019591836	1
34.911201814	2
35.783356009	3
36.675918367	4
37.549977324	1
38.475464852	2
39.331315192	3
40.240181405	4
41.108049886	1
42.028117913	2
42.892312925	3
43.781224489	4
44.650952380	1
45.545941043	2
46.407913832	3
47.310657596	4
48.191360544	1
49.098594104	2
49.986689342	1
50.874920634	2
51.760045351	3
52.674467120	4
53.533401360	1
54.450793650	2
55.330816326	3
56.215510204	4
57.079909297	1
58.003446712	2
58.881723356	3
59.779773242	4
60.651882086	1
61.544489795	2
62.420272108	3
63.344036281	4
64.227437641	1
65.131972789	2
66.019251700	3
66.943129251	4
67.823401360	1
68.742675736	2
69.610680272	3
70.519002267	4
71.392471655	1
72.306938775	2
73.155714285	3
74.060045351	4
74.931451247	1
75.859591836	2
76.726848072	3
77.624308390	4
78.500362811	1
79.447074829	2
80.343854875	3
81.258231292	4
82.135215419	1
83.057777777	2
83.935600907	3
84.834104308	4
85.682879818	1
86.622040816	2
87.490340136	3
88.409977324	4
89.283197278	1
90.221133786	2
91.087369614	3
92.020680272	4
92.874195011	1
93.808616780	2
94.688208616	3
95.608163265	4
96.475532879	1
97.454149659	2
98.317959183	3
99.253696145	4
100.128390022	1
101.088072562	2
101.964875283	3
102.899229024	4
103.794036281	1
104.733605442	2
105.616598639	3
106.544761904	4
107.452653061	1
108.379138321	2
109.216802721	1
110.143854875	2
111.023129251	3
111.966621315	4
112.837324263	1
113.800997732	2
114.665079365	3
115.623764172	4
116.487256235	1
117.446530612	2
118.313492063	3
119.234467120	4
120.088276643	1
