0.463990929	1
0.974988662	2
1.520997732	3
2.055011337	4
2.623990929	1
3.192993197	2
3.738004535	3
4.296009070	4
4.818004535	1
5.351995464	2
5.886009070	3
6.409002267	4
6.942993197	1
7.511995464	2
8.069002267	3
8.615011337	4
9.160000000	1
9.718004535	2
10.262993197	3
10.809002267	4
11.355011337	1
11.911995464	2
12.469002267	3
13.026009070	4
13.571995464	1
14.118004535	2
14.675011337	3
15.209002267	4
15.755011337	1
16.311995464	2
16.880997732	3
17.438004535	4
17.995011337	1
18.552993197	2
19.098004535	3
19.656009070	4
20.190000000	1
20.734988662	2
21.292993197	3
21.838004535	4
22.383990929	1
22.930000000	2
23.463990929	3
24.009002267	4
24.567006802	1
25.136009070	2
25.703990929	3
26.261995464	4
26.819002267	1
27.388004535	2
27.945011337	3
28.501995464	4
29.048004535	1
29.605011337	2
30.162993197	3
30.720000000	4
31.266009070	1
31.810997732	2
32.357006802	3
32.890997732	4
33.437006802	1
34.006009070	2
34.550997732	3
35.109002267	4
35.666009070	1
36.222993197	2
36.780000000	3
37.326009070	4
37.860000000	1
38.417006802	2
38.962993197	3
39.509002267	4
40.066009070	1
40.622993197	2
41.169002267	3
41.726009070	4
42.271995464	1
42.818004535	2
43.362993197	3
43.909002267	4
44.442993197	1
45.011995464	2
45.558004535	3
46.115011337	4
46.671995464	1
47.229002267	2
47.798004535	3
48.367006802	4
48.936009070	1
49.492993197	2
50.050997732	3
50.619002267	4
51.177006802	1
51.733990929	2
52.302993197	3
52.882993197	4
53.463990929	1
54.020997732	2
54.567006802	3
55.136009070	4
55.716009070	1
56.284988662	2
56.853990929	3
57.435011337	1
58.002993197	2
58.560997732	3
59.118004535	1
59.687006802	2
60.256009070	3
60.825011337	1
61.393990929	2
61.961995464	3
62.530997732	1
63.122993197	2
63.691995464	3
64.260997732	1
64.830000000	2
65.399002267	3
65.968004535	1
66.525011337	2
67.093990929	3
67.662993197	1
68.242993197	2
68.811995464	3
69.380997732	1
69.950000000	2
70.519002267	3
71.088004535	1
71.657006802	2
72.201995464	3
72.760000000	4
73.329002267	1
73.909002267	2
74.490000000	3
75.058004535	4
75.627006802	1
76.196009070	2
76.777006802	3
77.346009070	4
77.902993197	1
78.471995464	2
79.051995464	3
79.620997732	4
80.190000000	1
80.759002267	2
81.328004535	3
81.897006802	4
82.466009070	1
83.022993197	2
83.580000000	3
84.126009070	4
84.682993197	1
85.251995464	2
85.809002267	3
86.367006802	4
86.923990929	1
87.480997732	2
88.015011337	3
88.571995464	4
89.130000000	1
89.687006802	2
90.243990929	3
90.812993197	4
91.405011337	1
91.973990929	2
92.542993197	3
93.111995464	4
93.658004535	1
94.238004535	2
94.807006802	3
95.376009070	4
95.956009070	1
96.525011337	2
97.093990929	3
97.662993197	4
98.254988662	1
98.823990929	2
99.405011337	3
99.984988662	1
100.566009070	2
101.133990929	3
101.702993197	1
102.283990929	2
102.863990929	3
103.444988662	1
104.013990929	2
104.593990929	3
105.174988662	1
105.743990929	2
106.312993197	3
106.870000000	1
107.439002267	2
107.996009070	3
108.564988662	1
109.133990929	2
109.702993197	3
110.271995464	1
110.851995464	2
111.420997732	3
111.990000000	1
112.559002267	2
113.128004535	3
113.683990929	1
114.252993197	2
114.826009070	3
115.410000000	4
115.979002267	1
116.529002267	2
117.120000000	3
117.686009070	4
118.265011337	1
118.814988662	2
119.410000000	3
119.970000000	4
120.540997732	1
121.098004535	2
121.693990929	3
122.250997732	4
122.832993197	1
123.390000000	2
123.988004535	3
124.537006802	4
125.116009070	1
125.690000000	2
126.300000000	3
126.864988662	4
127.421995464	1
128.020000000	2
128.559002267	3
129.116009070	4
129.670000000	1
130.219002267	2
130.800997732	3
131.363990929	4
131.905011337	1
132.472993197	2
133.066009070	3
133.670000000	4
134.245011337	1
134.839002267	2
135.403990929	3
135.961995464	4
136.521995464	1
137.096009070	2
137.608004535	3
138.166009070	4
138.737006802	1
139.328004535	2
139.861995464	3
140.428004535	4
140.992993197	1
141.559002267	2
142.130000000	3
142.693990929	4
143.230000000	1
143.801995464	2
144.353990929	3
144.880997732	4
145.457006802	1
145.995011337	2
146.564988662	3
147.111995464	4
147.670997732	1
148.237006802	2
148.800000000	3
149.326009070	4
149.862993197	1
150.412993197	2
150.953990929	3
151.521995464	4
152.055011337	1
